year,country,life_expectancy,gdp_per_capita,population,number_of_child_deaths,income_per_person,continent
2002,Togo,56.23,475.6992,5251472,22120,1178,Africa
2002,Tonga,69,3470.83324,99184,45,4876,Oceania
2002,Trinidad & Tobago,70.02,10910.89782,1277837,533,20444,Americas
2002,Tunisia,75.44,3107.02064,9864326,4637,7832,Africa
2002,Turkey,75.39,8003.73838,65143054,47340,13468,Asia
2002,Turkmenistan,64.3,2440.27735,4610002,7796,5465,Asia
2002,Uganda,50.17,440.65222,25718048,151900,1141,Africa
2002,Ukraine,67.75,2130.65856,47979592,6481,5622,Europe
2002,United Arab Emirates,75.36,58707.00717,3507232,523,96446,Asia
2002,United Kingdom,78.25,37077.64835,59348953,4254,34393,Europe
2002,United States,77.12,45428.64568,287506847,32070,46367,Americas
2002,Uruguay,75.04,7967.16256,3327773,824,11400,Americas
2002,Uzbekistan,66.42,859.58213,25511876,31940,2646,Asia
2002,Vanuatu,62.29,2481.52293,193956,165,2467,Oceania
2002,Venezuela,74.31,10717.1845,25408700,11980,13091,Americas
2002,Vietnam,71.14,842.36552,81956496,40270,2920,Asia
2002,Yemen,63.53,1160.24322,18919179,57940,3969,Asia
2002,Zambia,44.4,978.05343,11120409,66480,2192,Africa
2002,Zimbabwe,45.58,1139.59007,12500525,42530,2323,Africa
2003,Afghanistan,53.03,376.75871,23064851,127100,1099,Asia
2003,Albania,74.59,2827.45578,3111005,1019,6615,Europe
2003,Algeria,74.55,3974.17503,32403514,21520,11460,Africa
2003,Andorra,82.39,45519.49238,73182,3,34500,Europe
2003,Angola,55.07,1924.28659,18203369,167000,3235,Africa
2003,Antigua & Barbuda,75.54,11683.46255,87293,21,18306,Americas
2003,Argentina,74.63,7337.79204,38309379,13630,13361,Americas
2003,Armenia,72.55,2019.98487,3017806,1069,4207,Asia
2003,Aruba,NA,NA,NA,NA,NA,NA
2003,Australia,80.52,46575.41533,19696972,1472,37057,Oceania
2003,Austria,78.91,43052.60307,8175852,400,39745,Europe
2003,Azerbaijan,67.33,2158.00717,8361359,7379,5891,Asia
2003,Bahamas,72.16,31013.63921,315746,82,25378,Americas
2003,Bahrain,72.87,22058.76333,778711,156,43759,Asia
2003,Bangladesh,67.07,550.86281,139019001,266700,1776,Asia
2003,Barbados,75.67,14983.54393,272258,61,14390,Americas
2003,Belarus,68.47,3369.17211,9740054,1028,9072,Europe
2003,Belgium,78.48,41036.79826,10419032,595,38057,Europe
2003,Belize,69.42,4257.48739,269130,175,7718,Americas
2003,Benin,58.59,722.6672,7520555,40480,1735,Africa
2003,Bhutan,68.51,1425.05517,623434,1003,4199,Asia
2003,Bolivia,69.26,1637.80851,8810420,17150,4470,Americas
2003,Bosnia & Herzegovina,75.39,3421.74843,3779247,269,7210,Europe
2003,Botswana,45.29,5280.21517,1804339,3644,11095,Africa
2003,Brazil,72.39,8911.31951,182482149,93420,11543,Americas
2003,Brunei,76.65,37202.35794,353389,59,84971,Asia
2003,Bulgaria,72.46,4804.48436,7803881,1182,10932,Europe
2003,Burkina Faso,53.8,478.30435,12654621,94130,1151,Africa
2003,Burundi,50.86,221.22748,6953113,40550,731,Africa
2003,Cambodia,61.33,506.70279,12853124,25380,1627,Asia
2003,Cameroon,54.52,1224.16103,16513822,90360,2622,Africa
2003,Canada,79.79,45239.81139,31627806,2014,38806,Americas
2003,Cape Verde,70.56,2310.49442,460147,333,4065,Africa
2003,Central African Republic,44.63,397.81154,3981665,24870,791,Africa
2003,Chad,52.76,573.33437,9353201,80180,1231,Africa
2003,Chile,77.86,10141.73198,15799542,2377,15332,Americas
2003,China,71.34,2258.91211,1306343911,482400,4718,Asia
2003,Colombia,74.34,4945.95797,42152151,19340,8625,Americas
2003,Comoros,63.52,801.79876,583211,2110,1472,Africa
2003,Congo - Brazzaville,54.96,2383.35912,3502519,13430,4516,Africa
2003,Congo - Kinshasa,54.03,282.84261,51390033,342400,516,Africa
2003,Costa Rica,78.78,6606.15649,4125971,795,10474,Americas
2003,Côte d’Ivoire,53.09,1224.96834,17679355,92060,2702,Africa
2003,Croatia,74.68,12106.72816,4388946,304,18036,Europe
2003,Cuba,77.3,3741.20641,11244885,1055,12353,Americas
2003,Cyprus,77.74,28974.13482,993563,65,31910,Asia
2003,Czechia,75.6,16143.26364,10239277,521,23076,Europe
2003,Denmark,77.52,56256.76761,5386968,338,42646,Europe
2003,Djibouti,NA,NA,NA,NA,NA,NA
2003,Dominica,73.07,5855.39819,70093,14,8638,Americas
2003,Dominican Republic,73.52,4051.68314,8967760,8307,8169,Americas
2003,Ecuador,75.08,3888.3419,13289601,9585,7808,Americas
2003,Egypt,69.92,2015.898,73981942,72110,7636,Africa
2003,El Salvador,72.76,2747.19114,5971535,3501,6659,Americas
2003,Equatorial Guinea,57.46,10788.028910000001,694611,2995,21230,Africa
2003,Eritrea,60.03,565.72505,3738265,10720,1662,Africa
2003,Estonia,71.88,12481.18961,1372909,120,19389,Europe
2003,Eswatini,43.28,3158.8261,1087392,4558,6246,Africa
2003,Ethiopia,54.55,193.86692,72545144,364300,610,Africa
2003,Fiji,64.73,3501.14097,816628,452,7048,Oceania
2003,Finland,78.49,42729.02447,5227103,221,36852,Europe
2003,France,79.72,39120.19614,60550097,3804,35495,Europe
2003,Gabon,59.27,9789.01945,1328146,3296,17171,Africa
2003,Gambia,63.99,527.50557,1354194,5993,1553,Africa
2003,Georgia,71.73,1812.11176,4579082,1529,4116,Asia
2003,Germany,78.61,38218.34965,81686495,3673,36977,Europe
2003,Ghana,59.55,1026.41105,20446782,60960,2392,Africa
2003,Greece,79.29,26349.27734,11243567,661,28119,Europe
2003,Grenada,71.01,7003.12553,102375,29,10628,Americas
2003,Guatemala,69.55,2594.92613,12500478,18230,6166,Americas
2003,Guinea,55.51,610.75984,9309848,54480,1181,Africa
2003,Guinea-Bissau,53.14,509.65695,1321202,8369,1303,Africa
2003,Guyana,65.05,2412.98087,751857,761,4625,Americas
2003,Haiti,57.61,723.60169,8976552,25000,1641,Americas
2003,Honduras,70.05,1674.39548,7033821,6199,3440,Americas
2003,Hong Kong SAR China,81.11,24010.46658,6782571,216,35487,Asia
2003,Hungary,72.69,11919.76889,10141956,875,20266,Europe
2003,Iceland,80.72,37976.67194,287952,14,35338,Europe
2003,India,63.46,850.29326,1108027848,2233000,2783,Asia
2003,Indonesia,68.07,2333.09748,220545214,202700,6320,Asia
2003,Iran,70.29,5401.7502,68812713,35390,13696,Asia
2003,Iraq,65.03,2526.04314,25627626,36440,7135,Asia
2003,Ireland,78.12,47426.37176,4049547,373,45109,Europe
2003,Israel,79.01,26229.39977,6349519,808,24859,Asia
2003,Italy,80.18,36729.97554,58147037,2562,37090,Europe
2003,Jamaica,74.12,4874.99504,2712511,1043,8325,Americas
2003,Japan,81.67,42744.01128,128067794,4542,34333,Asia
2003,Jordan,73.08,3082.05495,5396774,3740,7935,Asia
2003,Kazakhstan,64.94,6107.70926,15232325,9155,13532,Asia
2003,Kenya,56,824.45297,34130852,118300,2110,Africa
2003,Kiribati,59.94,1714.28801,88895,133,1988,Oceania
2003,Kuwait,77.16,41189.46318,2169118,514,80463,Asia
2003,Kyrgyzstan,66.59,716.26425,5012269,4389,2271,Asia
2003,Laos,59.02,762.74626,5579656,16850,2663,Asia
2003,Latvia,70.58,8872.1032,2305775,311,14276,Europe
2003,Lebanon,77.7,6539.65727,3701464,1046,12149,Asia
2003,Lesotho,44.7,935.47122,1918097,6759,1893,Africa
2003,Liberia,54.88,271.02214,3116233,18340,579,Africa
2003,Libya,74.85,9403.45365,5615952,3126,22988,Africa
2003,Lithuania,72.01,8931.51954,3414352,332,15702,Europe
2003,Luxembourg,79.04,97678.46054,447322,22,85374,Europe
2003,Macao SAR China,80.06,26220.0959,460147,30,49153,Asia
2003,Madagascar,59.33,398.90198,17279141,59820,1339,Africa
2003,Malawi,46.21,362.37194,12336687,66370,816,Africa
2003,Malaysia,73.54,7377.36463,24688703,4425,17166,Asia
2003,Maldives,74.27,6282.23185,302209,183,8086,Asia
2003,Mali,55.17,656.49189,12005128,103600,1735,Africa
2003,Malta,78.53,19035.36115,403211,28,25565,Europe
2003,Marshall Islands,63.28,2837.03618,52116,82,3113,Oceania
2003,Mauritania,65,995.19465,2957117,12020,2743,Africa
2003,Mauritius,71.95,5905.00121,1208994,297,11764,Africa
2003,Mexico,74.93,8749.77792,105640453,52060,14594,Americas
2003,Micronesia (Federated States of),65.66,2840.87394,106816,147,3320,Oceania
2003,Moldova,68.75,1189.31217,4171646,1004,2851,Europe
2003,Mongolia,63.53,1792.87317,2469286,2325,5215,Asia
2003,Montenegro,74.52,5164.10298,614097,97,10512,Europe
2003,Morocco,71.71,2230.90475,29843937,26080,5072,Africa
2003,Mozambique,52.09,307.03407,19716598,123800,672,Africa
2003,Myanmar (Burma),62.5,476.61244,47624894,87920,1796,Asia
2003,Namibia,51.48,3958.87386,1986535,4372,6452,Africa
2003,Nepal,65.24,476.45819,24950623,48970,1598,Asia
2003,Netherlands,78.67,46422.02485,16200951,1147,41983,Europe
2003,New Zealand,79.21,31639.47936,4022069,384,30652,Oceania
2003,Nicaragua,76.14,1335.81694,5240879,4567,3525,Americas
2003,Niger,54.15,335.66823,12656870,119500,785,Africa
2003,Nigeria,55.6,1426.90331,131972533,911500,3158,Africa
2003,North Macedonia,72.57,3436.9676,2053426,361,8591,Europe
2003,Norway,79.46,84008.9617,4570106,248,59701,Europe
2003,Oman,75.23,17881.31476,2385255,710,42044,Asia
2003,Pakistan,63.1,878.44152,147703401,451800,3618,Asia
2003,Palestinian Territories,71.32,2205.1024,3440799,3252,1891,Asia
2003,Panama,77.26,5557.86783,3209174,1683,10695,Americas
2003,Papua New Guinea,57.6,1628.46285,6010724,14330,1692,Oceania
2003,Paraguay,74.23,2633.23561,5607950,4152,5951,Americas
2003,Peru,76.28,3520.27532,26937738,19120,6979,Americas
2003,Philippines,68.21,1689.98021,83031954,88500,4442,Asia
2003,Poland,74.9,9135.64781,38438826,2785,15785,Europe
2003,Portugal,77.61,21540.06971,10487113,625,26032,Europe
2003,Puerto Rico,76.88,25830.82179,3787268,507,36600,Americas
2003,Qatar,75.95,60460.4202,688586,131,107616,Asia
2003,Romania,71.61,5986.52075,21728919,5586,12830,Europe
2003,Russia,65.5,7769.67023,144584695,29530,16819,Europe
2003,Rwanda,54.08,379.71011,8680346,47480,912,Africa
2003,Samoa,70.89,3171.00861,177662,103,4958,Oceania
2003,São Tomé & Príncipe,65.75,898.6528,148372,423,2101,Africa
2003,Saudi Arabia,73.45,17954.94979,22556425,11490,42344,Asia
2003,Senegal,60.96,912.25051,10670990,45150,1984,Africa
2003,Serbia,72.69,4018.50634,9302869,1184,9421,Europe
2003,Seychelles,71.6,8932.19505,85910,23,16836,Africa
2003,Sierra Leone,51.72,344.92729,5199549,42320,1028,Africa
2003,Singapore,80.36,35233.13448,4249295,144,54553,Asia
2003,Slovakia,73.9,11755.3478,5399886,545,17816,Europe
2003,Slovenia,76.71,20346.41582,1988965,83,24896,Europe
2003,Solomon Islands,61.1,1102.23683,446769,488,1521,Oceania
2003,South Africa,52.12,6142.94031,47648727,85760,10304,Africa
2003,South Korea,77.25,17136.66157,48265026,3218,23549,Asia
2003,Spain,79.97,30082.62648,42653406,2614,31815,Europe
2003,Sri Lanka,74.11,1934.14798,19215307,5369,5915,Asia
2003,St. Lucia,73.95,7121.56016,160973,50,9859,Americas
2003,St. Vincent & Grenadines,70.86,5506.24559,108350,43,8761,Americas
2003,Sudan,63.76,1125.7644,29435944,109800,2567,Africa
2003,Suriname,69.25,6357.90355,488332,317,10882,Americas
2003,Sweden,80.11,46983.07726,8951422,373,38743,Europe
2003,Switzerland,80.52,67385.29767,7291893,382,50062,Europe
2003,Tajikistan,66.34,529.80521,6576877,13410,1511,Asia
2003,Tanzania,54.31,555.49604,37149072,156400,1655,Africa
2003,Thailand,73.29,3969.41557,64554952,17340,10548,Asia
2003,Timor-Leste,65.23,1226.55769,960852,3336,1339,Asia
2003,Togo,56.01,486.30919,5391401,22100,1204,Africa
2003,Tonga,69.1,3522.53194,99789,46,4948,Oceania
2003,Trinidad & Tobago,70.49,12426.14911,1284052,539,23283,Americas
2003,Tunisia,75.6,3228.46383,9939678,4300,8138,Africa
2003,Turkey,75.46,8332.0275,66085803,43150,14021,Asia
2003,Turkmenistan,64.6,2495.28836,4655741,8141,5589,Asia
2003,Uganda,50.93,453.19784,26624820,146500,1173,Africa
2003,Ukraine,67.76,2349.93151,47580559,6171,6201,Europe
2003,United Arab Emirates,75.76,59867.28994,3741932,514,98352,Asia
2003,United Kingdom,78.39,38132.84109,59580222,4248,35419,Europe
2003,United States,77.27,46304.03609,290027624,32670,47260,Americas
2003,Uruguay,75.01,8036.47922,3325637,794,11499,Americas
2003,Uzbekistan,66.46,885.32213,25830659,30700,2726,Asia
2003,Vanuatu,62.25,2522.92281,198964,165,2508,Oceania
2003,Venezuela,74.22,9710.3066,25868523,11680,11861,Americas
2003,Vietnam,71.34,891.87118,82747662,41270,3085,Asia
2003,Yemen,63.99,1170.14357,19462086,56550,4003,Asia
2003,Zambia,44.6,1018.36197,11421984,62340,2282,Africa
2003,Zimbabwe,45.34,935.93016,12633897,42650,1908,Africa
2004,Afghanistan,53.5,364.09544,24118979,126500,1062,Asia
2004,Albania,74.72,3001.40862,3097747,918,7022,Europe
2004,Algeria,75.06,4091.14424,32831096,21580,11797,Africa
2004,Andorra,82.33,47032.86689,76244,3,36330,Europe
2004,Angola,55.71,2046.82618,18865716,170500,3461,Africa
2004,Antigua & Barbuda,75.66,12218.74486,88257,20,19158,Americas
2004,Argentina,74.9,7913.74312,38728696,13370,14410,Americas
2004,Armenia,72.66,2244.22017,3000612,1080,4674,Asia
2004,Aruba,NA,NA,NA,NA,NA,NA
2004,Australia,80.79,47880.61166,19948429,1470,38149,Oceania
2004,Austria,79.23,43956.58266,8216805,396,40568,Europe
2004,Azerbaijan,67.44,2357.39603,8448882,7006,6435,Asia
2004,Bahamas,72.74,30629.72917,322526,85,25064,Americas
2004,Bahrain,73.14,22144.47339,829848,159,43929,Asia
2004,Bangladesh,67.64,570.33674,141307489,249600,1839,Asia
2004,Barbados,75.77,15146.96991,273091,61,14547,Americas
2004,Belarus,68.73,3780.63623,9676902,972,10180,Europe
2004,Belgium,78.85,42344.69483,10480117,600,39270,Europe
2004,Belize,69.74,4343.17724,276089,169,7873,Americas
2004,Benin,59.02,732.33542,7750004,40230,1758,Africa
2004,Bhutan,69.09,1469.37315,640282,926,4329,Asia
2004,Bolivia,69.7,1676.22795,8967741,16170,4575,Americas
2004,Bosnia & Herzegovina,75.58,3628.51644,3781287,227,7646,Europe
2004,Botswana,46.1,5349.00202,1829330,3527,11239,Africa
2004,Brazil,72.67,9309.89206,184738458,84490,12058,Americas
2004,Brunei,76.75,36752.04732,359523,58,83942,Asia
2004,Bulgaria,72.56,5152.41401,7743264,1112,11736,Europe
2004,Burkina Faso,54.38,485.3074,13030569,92410,1168,Africa
2004,Burundi,52,224.51555,7182451,40380,742,Africa
2004,Cambodia,62.04,550.09994,13063377,23480,1766,Asia
2004,Cameroon,54.64,1272.8512,16959081,88890,2648,Africa
2004,Canada,79.99,46170.9202,31949417,2065,39604,Americas
2004,Cape Verde,70.82,2505.17251,467664,315,4407,Africa
2004,Central African Republic,44.77,414.03045,4055036,24580,824,Africa
2004,Chad,53.11,737.98753,9710043,81640,1585,Africa
2004,Chile,78.06,10754.3066,15973778,2306,16258,Americas
2004,China,71.91,2472.58656,1314007478,443200,5165,Asia
2004,Colombia,74.56,5139.97663,42724163,18940,8964,Americas
2004,Comoros,63.97,798.01057,597228,2123,1465,Africa
2004,Congo - Brazzaville,55.81,2395.81962,3605439,12830,4539,Africa
2004,Congo - Kinshasa,54.87,292.54195,53034217,342400,534,Africa
2004,Costa Rica,79.08,6792.10987,4187038,754,10769,Americas
2004,Côte d’Ivoire,53.31,1218.12035,17997738,90120,2687,Africa
2004,Croatia,74.92,12603.86166,4383920,263,18777,Europe
2004,Cuba,77.45,3949.3478,11266941,970,13071,Americas
2004,Cyprus,77.92,29895.75294,1010410,61,32925,Asia
2004,Czechia,75.88,16930.1897,10239536,553,24210,Europe
2004,Denmark,77.78,57608.73489,5402761,329,43670,Europe
2004,Djibouti,NA,NA,NA,NA,NA,NA
2004,Dominica,73.31,6021.13907,70379,14,8883,Americas
2004,Dominican Republic,73.28,4094.07626,9102998,8276,8153,Americas
2004,Ecuador,75.35,4139.08057,13509647,9265,8312,Americas
2004,Egypt,70.11,2059.37751,75381899,70050,7800,Africa
2004,El Salvador,72.91,2758.15724,6000775,3216,6749,Americas
2004,Equatorial Guinea,58,14266.92792,724817,2957,28076,Africa
2004,Eritrea,60.26,556.03564,3858623,10680,1633,Africa
2004,Estonia,72.38,13346.39831,1363565,114,20734,Europe
2004,Eswatini,42.65,3250.39922,1095053,4535,6427,Africa
2004,Ethiopia,55.33,214.04483,74624405,341300,673,Africa
2004,Fiji,64.83,3678.92578,818354,452,7406,Oceania
2004,Finland,78.68,44277.8427,5242185,223,38188,Europe
2004,France,80.09,39915.26454,60886607,3663,36216,Europe
2004,Gabon,59.31,9595.98904,1364205,3244,16832,Africa
2004,Gambia,64.25,546.77603,1398573,5929,1610,Africa
2004,Georgia,71.62,1943.5587,4533329,1460,4415,Asia
2004,Germany,78.91,38673.88811,81715659,3426,37418,Europe
2004,Ghana,59.85,1056.01344,20986536,60950,2461,Africa
2004,Greece,79.46,27614.40593,11270476,624,29470,Europe
2004,Grenada,70.59,6938.73825,102656,27,10530,Americas
2004,Guatemala,69.7,2614.71279,12796925,17650,6213,Americas
2004,Guinea,55.82,613.17195,9490229,52750,1186,Africa
2004,Guinea-Bissau,53.19,512.42753,1350345,8147,1310,Africa
2004,Guyana,64.85,2493.14242,751652,716,4778,Americas
2004,Haiti,56.61,687.19141,9119178,24200,1559,Americas
2004,Honduras,70.3,1736.69288,7204153,5858,3568,Americas
2004,Hong Kong SAR China,81.33,25896.62106,6802597,210,38274,Asia
2004,Hungary,72.9,12544.09037,10115081,861,21328,Europe
2004,Iceland,80.95,40684.26369,291104,14,37866,Europe
2004,India,63.83,902.90579,1126135777,2136000,2955,Asia
2004,Indonesia,66.53,2416.83639,223614649,222800,6546,Asia
2004,Iran,72.08,5572.90572,69617100,32960,14125,Asia
2004,Iraq,65.26,3792.14246,26316609,36190,10711,Asia
2004,Ireland,78.51,49678.40456,4128749,350,47271,Europe
2004,Israel,79.31,26947.4445,6468827,770,25673,Asia
2004,Italy,80.63,37070.33052,58494704,2507,37434,Europe
2004,Jamaica,74.32,4910.08249,2728777,980,8385,Americas
2004,Japan,81.85,43671.67997,128213632,4354,35078,Asia
2004,Jordan,72.98,3262.19058,5535595,3674,8399,Asia
2004,Kazakhstan,64.92,6647.69213,15385916,9285,14729,Asia
2004,Kenya,56.56,843.2118,35074931,115200,2158,Africa
2004,Kiribati,60.05,1655.6805,90542,123,1920,Oceania
2004,Kuwait,77.07,44820.20002,2207939,502,87555,Asia
2004,Kyrgyzstan,66.69,757.37443,5037929,4189,2401,Asia
2004,Laos,59.69,799.07363,5664605,16300,2789,Asia
2004,Latvia,70.93,9717.10905,2278855,305,15636,Europe
2004,Lebanon,78.02,6636.30315,3863267,975,12329,Asia
2004,Lesotho,43.8,943.61318000000006,1933728,6647,1910,Africa
2004,Liberia,57.57,272.85516,3176414,16940,583,Africa
2004,Libya,75,9670.08455,5704759,3013,23640,Africa
2004,Lithuania,72.01,9624.01373,3381118,314,16919,Europe
2004,Luxembourg,79.5,99778.46879,451819,20,87210,Europe
2004,Macao SAR China,80.39,32438.39508,471453,29,60811,Asia
2004,Madagascar,59.6,407.51746,17802997,56510,1368,Africa
2004,Malawi,46.82,371.78737,12676038,62000,837,Africa
2004,Malaysia,73.74,7725.90412,25174109,4198,17977,Asia
2004,Maldives,73.75,6485.02418,310423,178,8915,Asia
2004,Mali,55.84,645.92298,12391906,100900,1707,Africa
2004,Malta,78.82,18991.7828,405007,25,25506,Europe
2004,Marshall Islands,63.21,2842.69012,52074,79,3113,Oceania
2004,Mauritania,65.35,1022.75037,3042823,12180,2819,Africa
2004,Mauritius,72.18,6205.2532,1215677,311,12362,Africa
2004,Mexico,75.22,8977.65771,106995583,49080,15028,Americas
2004,Micronesia (Federated States of),65.72,2758.10425,106577,138,3220,Oceania
2004,Moldova,69.13,1280.48592,4166337,902,3069,Europe
2004,Mongolia,63.71,1961.49189,2496832,2158,5705,Asia
2004,Montenegro,74.74,5383.12039,615145,91,10955,Europe
2004,Morocco,71.93,2310.33845,30179285,25150,5252,Africa
2004,Mozambique,52.27,321.30288,20312705,120700,703,Africa
2004,Myanmar (Burma),63.04,536.2101,48073707,84880,2020,Asia
2004,Namibia,51.3,4394.41065,2009228,4308,7162,Africa
2004,Nepal,65.56,491.69751,25309449,45010,1649,Asia
2004,Netherlands,79.08,47200.42469,16287182,1137,42687,Europe
2004,New Zealand,79.47,32191.95726,4080438,381,31392,Oceania
2004,Nicaragua,76.3,1388.54326,5309703,4326,3665,Americas
2004,Niger,54.9,323.96997,13127012,115600,757,Africa
2004,Nigeria,56.14,1860.06238,135393616,901400,4116,Africa
2004,North Macedonia,72.7,3591.29333,2057047,355,8977,Europe
2004,Norway,79.82,86820.34131,4598214,236,61698,Europe
2004,Oman,75.65,17671.57505,2444751,680,41551,Asia
2004,Pakistan,63.37,923.9233,150780300,440200,3805,Asia
2004,Palestinian Territories,71.49,2334.24099,3504041,3191,2034,Asia
2004,Panama,77.37,5865.59874,3269541,1616,11287,Americas
2004,Papua New Guinea,57.6,1631.83773,6161517,14240,1695,Oceania
2004,Paraguay,73.99,2694.05949,5703740,3916,6088,Americas
2004,Peru,76.68,3649.37205,27273194,17920,7234,Americas
2004,Philippines,68.21,1768.10684,84678493,87250,4647,Asia
2004,Poland,75.04,9610.44436,38396066,2741,16606,Europe
2004,Portugal,78.05,21877.90694,10528268,575,26440,Europe
2004,Puerto Rico,76.92,28084.92943,3776359,482,37237,Americas
2004,Qatar,76.41,65405.71777,758855,133,116418,Asia
2004,Romania,72.07,6523.97657,21591164,4912,13982,Europe
2004,Russia,65.76,8360.81192,144044607,27450,18098,Europe
2004,Rwanda,55.86,401.60079,8818438,40790,964,Africa
2004,Samoa,71.02,3296.90235,178781,103,5155,Oceania
2004,São Tomé & Príncipe,66.04,911.0056,151969,408,2130,Africa
2004,Saudi Arabia,73.64,18822.73004,23228890,11110,44391,Asia
2004,Senegal,61.36,940.68692,10955944,42850,2046,Africa
2004,Serbia,72.91,4392.27753,9258343,1014,10298,Europe
2004,Seychelles,71.8,8709.78269,87484,24,16417,Africa
2004,Sierra Leone,52.1,351.45321,5439695,42600,1045,Africa
2004,Singapore,80.65,38117.41053,4370040,141,59018,Asia
2004,Slovakia,74.13,12376.06203,5399419,539,18757,Europe
2004,Slovenia,77.1,21218.25215,1991430,78,25963,Europe
2004,Solomon Islands,61.04,1127.07832,458324,504,1556,Oceania
2004,South Africa,51.44,6343.02975,48247395,82310,10639,Africa
2004,South Korea,77.83,17905.22579,48498083,3058,24606,Asia
2004,Spain,80.24,30504.35743,43351668,2665,32261,Europe
2004,Sri Lanka,69.58,2022.91087,19372538,10360,6190,Asia
2004,St. Lucia,73.93,7577.64684,162251,49,10529,Americas
2004,St. Vincent & Grenadines,70.98,5724.05948,108559,42,9108,Americas
2004,Sudan,64.1,1137.56308,30186341,108800,2593,Africa
2004,Suriname,69.31,6871.83933,493630,301,11762,Americas
2004,Sweden,80.23,48820.60609,8990639,393,40258,Europe
2004,Switzerland,80.93,68781.61259,7347247,372,51133,Europe
2004,Tajikistan,66.83,572.53904,6712841,12340,1633,Asia
2004,Tanzania,54.8,581.77241,38249984,150600,1734,Africa
2004,Thailand,73.39,4190.03228,65002231,16440,11134,Asia
2004,Timor-Leste,66.16,1940.03684,996698,3027,1297,Asia
2004,Togo,56.39,483.76547,5534598,22080,1198,Africa
2004,Tonga,69.24,3488.58299,100406,47,4901,Oceania
2004,Trinidad & Tobago,71.08,13346.59238,1290535,541,25008,Americas
2004,Tunisia,75.85,3403.10523,10017601,4039,8578,Africa
2004,Turkey,76.27,9009.88607,67007855,39250,15162,Asia
2004,Turkmenistan,64.93,2593.51525,4703398,8370,5809,Asia
2004,Uganda,51.76,467.48002,27568436,140600,1210,Africa
2004,Ukraine,67.61,2654.33355,47215966,5989,7004,Europe
2004,United Arab Emirates,76.23,60042.59735,4087931,536,98640,Asia
2004,United Kingdom,78.76,38813.02169,59884128,4161,36109,Europe
2004,United States,77.49,47614.27986,292539324,33570,48597,Americas
2004,Uruguay,75.27,8442.54956,3324096,766,12080,Americas
2004,Uzbekistan,66.56,942.55405,26160326,29810,2902,Asia
2004,Vanuatu,62.24,2556.89943,204143,166,2542,Oceania
2004,Venezuela,74.87,11285.87053,26327225,11360,13785,Americas
2004,Vietnam,71.54,950.12991,83527678,42260,3278,Asia
2004,Yemen,64.51,1182.89823,20017068,55120,4047,Asia
2004,Zambia,45.27,1061.19773,11731746,58550,2378,Africa
2004,Zimbabwe,45.06,871.66711,12777511,42990,1777,Africa
2005,Afghanistan,53.87,389.41636,25070798,124800,1136,Asia
2005,Albania,74.91,3189.39511,3079179,823,7462,Europe
2005,Algeria,75.36,4273.31275,33288437,21840,12322,Africa
2005,Andorra,82.45,48831.92936,78867,3,39787,Europe
2005,Angola,56.45,2387.82541,19552542,173700,3949,Africa
2005,Antigua & Barbuda,75.94,12857.1643,89253,19,20135,Americas
2005,Argentina,75.15,8522.52273,39145488,12900,15519,Americas
2005,Armenia,72.5,2571.98576,2981259,1073,5357,Asia
2005,Aruba,NA,NA,NA,NA,NA,NA
2005,Australia,81.07,48760.35517,20238903,1458,38855,Oceania
2005,Austria,79.48,44637.85641,8253650,395,41155,Europe
2005,Azerbaijan,67.64,2949.44282,8538606,6737,8052,Asia
2005,Bahamas,72.98,31023.04722,329249,87,25385,Americas
2005,Bahrain,73.61,22066.07113,889168,164,43774,Asia
2005,Bangladesh,68.04,598.61743,143431101,232600,1930,Asia
2005,Barbados,75.9,15700.07264,274009,60,15074,Americas
2005,Belarus,68.88,4164.36201,9621543,912,11213,Europe
2005,Belgium,79.11,42994.36365,10546886,604,39872,Europe
2005,Belize,70.02,4342.12889,283277,163,7872,Americas
2005,Benin,59.47,723.19996,7982225,39940,1736,Africa
2005,Bhutan,69.56,1534.82075,656639,862,4522,Asia
2005,Bolivia,70.08,1720.09903,9125409,15280,4695,Americas
2005,Bosnia & Herzegovina,75.74,3946.05668,3781530,210,8315,Europe
2005,Botswana,47.75,5512.81123,1855852,3214,11583,Africa
2005,Brazil,72.98,9495.48465,186917361,75910,12299,Americas
2005,Brunei,76.79,36325.12073,365158,57,82967,Asia
2005,Bulgaria,72.66,5561.16384,7683763,1057,12681,Europe
2005,Burkina Faso,55.06,511.96759,13421930,90040,1232,Africa
2005,Burundi,53.11,219.18655,7423289,40160,724,Africa
2005,Cambodia,62.88,613.27901,13270201,22040,1969,Asia
2005,Cameroon,54.87,1264.1544,17420795,87620,2637,Africa
2005,Canada,80.18,47181.56239,32287980,2122,40471,Americas
2005,Cape Verde,71.09,2639.38264,474567,307,4643,Africa
2005,Central African Republic,45.02,410.41506,4127910,24280,816,Africa
2005,Chad,53.85,835.19554,10067009,82980,1793,Africa
2005,Chile,78.37,11249.8679,16147064,2239,17008,Americas
2005,China,72.4,2738.20546,1321623490,406100,5719,Asia
2005,Colombia,75,5312.08235,43285634,18360,9264,Americas
2005,Comoros,64.29,801.33346,611627,2125,1472,Africa
2005,Congo - Brazzaville,56.6,2503.31205,3718243,12180,4743,Africa
2005,Congo - Kinshasa,55.36,300.75145,54751476,341000,549,Africa
